"MP NAME";"WORK";"CATEGORY";"STATE";"CONSTITUENCY";"IDA";"CITY";"WARD";"BLOCK";"VILLAGE";"RECOMMENDED DATE";"ALLOCATION AMOUNT";"IDA APPROVAL";"STATUS";"HOUSE"
"Pratap Chandra Sarangi";"NA - Lighting of public spaces";"Normal/Others";"Odisha";"BALASORE";"DISTRICT COLLECTOR BALESHWAR_IDA";"Baleshwar";"Baleshwar (M) - Ward No.23";"";"";"2024-02-05";"26000";"Action Pending";"Unsanctioned";"Lok Sabha"
"SHRI Kanakamedala Ravindra Kumar";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Andhra Pradesh";"Sitting Rajya Sabha";"DISTRICT COLLECTOR KRISHNA_IDA";"Ysr Tadigadapa";"INCOME TAX COLONY";"";"";"2024-02-05";"500000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Narayana Swamy Abbaiah";"NA - Construction of community centers and community halls";"Normal/Others";"Karnataka";"CHITRADURGA(SC)";"DEPUTY COMMISSIONER CHITRADURGA_IDA";"";"";"Challakere";"Hanumanthanahalli";"2024-02-05";"500000";"Action Pending";"Unsanctioned";"Lok Sabha"
"SH G V L Narasimha Rao";"NA - Construction of New Building";"Normal/Others";"Uttar Pradesh";"Sitting Rajya Sabha";"DISTRICT MAGISTRAE VARANASI_IDA";"Varanasi";"Ward No - 63, Jalalipura";"";"";"2024-02-05";"2673000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"SH G V L Narasimha Rao";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Uttar Pradesh";"Sitting Rajya Sabha";"DISTRICT MAGISTRAE VARANASI_IDA";"Varanasi";"Ward No - 30 Sarnath";"";"";"2024-02-05";"1203000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Pratap Chandra Sarangi";"NA - Lighting of public spaces";"Normal/Others";"Odisha";"BALASORE";"DISTRICT COLLECTOR BALESHWAR_IDA";"";"";"Basta";"Natakata";"2024-02-05";"125000";"Action Pending";"Unsanctioned";"Lok Sabha"
"SHRI. Dharmendra Pradhan";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Madhya Pradesh";"Sitting Rajya Sabha";"DISTRICT COLLECTOR SEHORE_IDA";"";"";"Nasrullaganj";"Chichlaha Kalan";"2024-02-05";"800000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Ms Chandrani Murmu";"NA - Lighting of public spaces";"Normal/Others";"Odisha";"KEONJHAR(ST)";"DISTRICT COLLECTOR KEONJHAR_IDA";"";"";"Kendujhar Sadar";"Baradapal";"2024-02-05";"780000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Ms Chandrani Murmu";"NA - Lighting of public spaces";"Normal/Others";"Odisha";"KEONJHAR(ST)";"DISTRICT COLLECTOR KEONJHAR_IDA";"";"";"Kendujhar Sadar";"Baradapal";"2024-02-05";"780000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Ms Chandrani Murmu";"NA - Lighting of public spaces";"Normal/Others";"Odisha";"KEONJHAR(ST)";"DISTRICT COLLECTOR KEONJHAR_IDA";"";"";"Kendujhar Sadar";"Baradapal";"2024-02-05";"780000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Rajiv Ranjan (Lalan) Singh";"WS/MP505/2023-2024/97020 - Installing hand pumps";"Normal/Others";"Bihar";"MUNGER";"DISTRICT PLANNING OFFICER PATNA_IDA";"";"";"Pandarak";"Dhiwar";"2024-02-05";"75000";"Approved by IDA";"Unsanctioned";"Lok Sabha"
"Rajiv Ranjan (Lalan) Singh";"WS/MP505/2023-2024/97021 - Installing hand pumps";"Normal/Others";"Bihar";"MUNGER";"DISTRICT PLANNING OFFICER PATNA_IDA";"";"";"Pandarak";"Dhiwar";"2024-02-05";"75000";"Approved by IDA";"Unsanctioned";"Lok Sabha"
"SH G V L Narasimha Rao";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Uttar Pradesh";"Sitting Rajya Sabha";"DISTRICT MAGISTRAE VARANASI_IDA";"Varanasi";"Ward No - 26 Ramraypur";"";"";"2024-02-05";"1396000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Rajiv Ranjan (Lalan) Singh";"WS/MP505/2023-2024/97023 - Installing hand pumps";"Normal/Others";"Bihar";"MUNGER";"DISTRICT PLANNING OFFICER PATNA_IDA";"";"";"Pandarak";"Bariarpur";"2024-02-05";"75000";"Approved by IDA";"Unsanctioned";"Lok Sabha"
"Rajiv Ranjan (Lalan) Singh";"WS/MP505/2023-2024/97024 - Installing hand pumps";"Normal/Others";"Bihar";"MUNGER";"DISTRICT PLANNING OFFICER PATNA_IDA";"";"";"Pandarak";"Bariarpur";"2024-02-05";"75000";"Approved by IDA";"Unsanctioned";"Lok Sabha"
"Rajiv Ranjan (Lalan) Singh";"WS/MP505/2023-2024/97025 - Installing hand pumps";"Normal/Others";"Bihar";"MUNGER";"DISTRICT PLANNING OFFICER PATNA_IDA";"";"";"Pandarak";"Dhiwar";"2024-02-05";"75000";"Approved by IDA";"Unsanctioned";"Lok Sabha"
"Rajiv Ranjan (Lalan) Singh";"WS/MP505/2023-2024/97026 - Installing hand pumps";"Normal/Others";"Bihar";"MUNGER";"DISTRICT PLANNING OFFICER PATNA_IDA";"";"";"Pandarak";"Dhiwar";"2024-02-05";"75000";"Approved by IDA";"Unsanctioned";"Lok Sabha"
"Sanjay Kumar Bandi";"NA - Construction of community centers and community halls";"Normal/Others";"Telangana";"KARIMNAGAR";"DISTRICT COLLECTOR KARIMNAGAR_IDA";"Karimnagar";"Division No.19";"";"";"2024-02-05";"300000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Kiren Rijiju";"NA - Construction of footpaths and pedestrian ways";"Normal/Others";"Arunachal Pradesh";"ARUNACHAL WEST";"Deputy Commisioner Leparada_IDA";"";"";"Sago";"Lipu Namchi";"2024-02-05";"200000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Kiren Rijiju";"NA - Construction of footpaths and pedestrian ways";"Normal/Others";"Arunachal Pradesh";"ARUNACHAL WEST";"Deputy Commisioner Leparada_IDA";"";"";"Basar Adc";"Pagi";"2024-02-05";"200000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Hasnain Masoodi";"NA - Installing tube-wells and borewells";"Normal/Others";"Jammu And Kashmir";"ANANTNAG";"Deputy Commissioner Pulwama_IDA";"";"";"Pulwama";"Dadoora";"2024-02-05";"180000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Shri Abhishek Banerjee ";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"West Bengal";"DIAMOND HARBOUR";"DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA";"Maheshtala";"Ward-22";"";"";"2024-02-05";"200113";"Action Pending";"Unsanctioned";"Lok Sabha"
"Ramcharan Bohra";"NA - Installing tube-wells and borewells";"Normal/Others";"Rajasthan";"JAIPUR";"DISTRICT COLLECTOR JAIPUR_IDA";"Greater Jaipur";"For installation of tube well in Shaheed Hemu Kalani Park, Sindhi Colony under Adarsh Nagar Assembly.";"";"";"2024-02-05";"700000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Shri Jayant Sinha ";"NA - Construction of footpaths and pedestrian ways";"Normal/Others";"Jharkhand";"HAZARIBAGH";"Deputy Commissioner ramgarh_IDA";"";"";"Mandu";"Sewta";"2024-02-05";"500000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Shri Jayant Sinha ";"NA - Providing drains and gutters for public drainage";"Normal/Others";"Jharkhand";"HAZARIBAGH";"DEPUTY COMMISSIONER HAZARIBAGH_IDA";"Hazaribag";"Ward Number 22";"";"";"2024-02-05";"300000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Manish Tewari";"NA - Purchase of ambulance to transport sick and injured animals";"Normal/Others";"Punjab";"ANANDPUR SAHIB";"Deputy Commissioner Shahid Bhagat Singh Nagar_ida";"";"";"Nawanshahr";"Mahalon (124)";"2024-02-05";"800000";"Action Pending";"Unsanctioned";"Lok Sabha"
"SHRI Samir Oraon";"NA - Construction of public toilets and bathrooms";"Normal/Others";"Jharkhand";"Sitting Rajya Sabha";"DEPUTY COMMISSIONER RANCHI_IDA";"";"";"Bero";"Murto";"2024-02-05";"1473000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Shri Arjun Munda ";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Jharkhand";"KHUNTI(ST)";"Deputy Commissioner saraikela_IDA";"";"";"Adityapur(Gamharia)";"Dugni";"2024-02-05";"500000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Shri Arjun Munda ";"NA - Construction of common work sheds/ common covered sitting area";"Normal/Others";"Jharkhand";"KHUNTI(ST)";"DEPUTY COMMISSIONER WEST SINGHBHUM_IDA";"";"";"Khuntpani";"Keadchalam";"2024-02-05";"500000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Pratap Chandra Sarangi";"NA - Lighting of public spaces";"Normal/Others";"Odisha";"BALASORE";"DISTRICT COLLECTOR BALESHWAR_IDA";"Baleshwar";"Baleshwar (M) - Ward No.30";"";"";"2024-02-05";"26000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Ms Chandrani Murmu";"NA - Lighting of public spaces";"Normal/Others";"Odisha";"KEONJHAR(ST)";"DISTRICT COLLECTOR KEONJHAR_IDA";"";"";"Kendujhar Sadar";"Baradapal";"2024-02-05";"780000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Pratap Chandra Sarangi";"NA - Lighting of public spaces";"Normal/Others";"Odisha";"BALASORE";"DISTRICT COLLECTOR BALESHWAR_IDA";"Baleshwar";"Baleshwar (M) - Ward No.28";"";"";"2024-02-05";"26000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Pratap Chandra Sarangi";"NA - Lighting of public spaces";"Normal/Others";"Odisha";"BALASORE";"DISTRICT COLLECTOR BALESHWAR_IDA";"Baleshwar";"Baleshwar (M) - Ward No.12";"";"";"2024-02-05";"26000";"Action Pending";"Unsanctioned";"Lok Sabha"
"SHRI. Dharmendra Pradhan";"NA - Street lights";"Normal/Others";"Madhya Pradesh";"Sitting Rajya Sabha";"DISTRICT COLLECTOR SEHORE_IDA";"";"";"Nasrullaganj";"Itawa Khurd";"2024-02-05";"200000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Smt Sulata Deo";"NA - Construction of rooms and halls in school and colleges";"Normal/Others";"Odisha";"Sitting Rajya Sabha";"DISTRICT COLLECTOR BHADRAK_IDA";"";"";"Bhadrak Rural";"Haripur";"2024-02-05";"1000000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Pratap Chandra Sarangi";"NA - Lighting of public spaces";"Normal/Others";"Odisha";"BALASORE";"DISTRICT COLLECTOR BALESHWAR_IDA";"Baleshwar";"Baleshwar (M) - Ward No.4";"";"";"2024-02-05";"26000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Pratap Chandra Sarangi";"NA - Lighting of public spaces";"Normal/Others";"Odisha";"BALASORE";"DISTRICT COLLECTOR BALESHWAR_IDA";"Baleshwar";"Baleshwar (M) - Ward No.1";"";"";"2024-02-05";"26000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Pratap Chandra Sarangi";"NA - Lighting of public spaces";"Normal/Others";"Odisha";"BALASORE";"DISTRICT COLLECTOR BALESHWAR_IDA";"Baleshwar";"Baleshwar (M) - Ward No.3";"";"";"2024-02-05";"26000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Pratap Chandra Sarangi";"NA - Lighting of public spaces";"Normal/Others";"Odisha";"BALASORE";"DISTRICT COLLECTOR BALESHWAR_IDA";"Baleshwar";"Baleshwar (M) - Ward No.2";"";"";"2024-02-05";"26000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Pratap Chandra Sarangi";"NA - Lighting of public spaces";"Normal/Others";"Odisha";"BALASORE";"DISTRICT COLLECTOR BALESHWAR_IDA";"Baleshwar";"Baleshwar (M) - Ward No.5";"";"";"2024-02-05";"26000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Pratap Chandra Sarangi";"NA - Lighting of public spaces";"Normal/Others";"Odisha";"BALASORE";"DISTRICT COLLECTOR BALESHWAR_IDA";"Baleshwar";"Baleshwar (M) - Ward No.27";"";"";"2024-02-05";"26000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Pratap Chandra Sarangi";"NA - Lighting of public spaces";"Normal/Others";"Odisha";"BALASORE";"DISTRICT COLLECTOR BALESHWAR_IDA";"Baleshwar";"Baleshwar (M) - Ward No.7";"";"";"2024-02-05";"26000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Pratap Chandra Sarangi";"NA - Lighting of public spaces";"Normal/Others";"Odisha";"BALASORE";"DISTRICT COLLECTOR BALESHWAR_IDA";"Baleshwar";"Baleshwar (M) - Ward No.8";"";"";"2024-02-05";"26000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Pratap Chandra Sarangi";"NA - Lighting of public spaces";"Normal/Others";"Odisha";"BALASORE";"DISTRICT COLLECTOR BALESHWAR_IDA";"Baleshwar";"Baleshwar (M) - Ward No.9";"";"";"2024-02-05";"26000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Pratap Chandra Sarangi";"NA - Lighting of public spaces";"Normal/Others";"Odisha";"BALASORE";"DISTRICT COLLECTOR BALESHWAR_IDA";"Baleshwar";"Baleshwar (M) - Ward No.19";"";"";"2024-02-05";"26000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Pratap Chandra Sarangi";"NA - Lighting of public spaces";"Normal/Others";"Odisha";"BALASORE";"DISTRICT COLLECTOR BALESHWAR_IDA";"Baleshwar";"Baleshwar (M) - Ward No.10";"";"";"2024-02-05";"26000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Pratap Chandra Sarangi";"NA - Lighting of public spaces";"Normal/Others";"Odisha";"BALASORE";"DISTRICT COLLECTOR BALESHWAR_IDA";"Baleshwar";"Baleshwar (M) - Ward No.11";"";"";"2024-02-05";"26000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Pratap Chandra Sarangi";"NA - Lighting of public spaces";"Normal/Others";"Odisha";"BALASORE";"DISTRICT COLLECTOR BALESHWAR_IDA";"Baleshwar";"Baleshwar (M) - Ward No.6";"";"";"2024-02-05";"26000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Pratap Chandra Sarangi";"NA - Lighting of public spaces";"Normal/Others";"Odisha";"BALASORE";"DISTRICT COLLECTOR BALESHWAR_IDA";"Baleshwar";"Baleshwar (M) - Ward No.13";"";"";"2024-02-05";"26000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Pratap Chandra Sarangi";"NA - Lighting of public spaces";"Normal/Others";"Odisha";"BALASORE";"DISTRICT COLLECTOR BALESHWAR_IDA";"Baleshwar";"Baleshwar (M) - Ward No.19";"";"";"2024-02-05";"26000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Pratap Chandra Sarangi";"NA - Lighting of public spaces";"Normal/Others";"Odisha";"BALASORE";"DISTRICT COLLECTOR BALESHWAR_IDA";"Baleshwar";"Baleshwar (M) - Ward No.26";"";"";"2024-02-05";"26000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Pratap Chandra Sarangi";"NA - Lighting of public spaces";"Normal/Others";"Odisha";"BALASORE";"DISTRICT COLLECTOR BALESHWAR_IDA";"Baleshwar";"Baleshwar (M) - Ward No.25";"";"";"2024-02-05";"26000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Pratap Chandra Sarangi";"NA - Lighting of public spaces";"Normal/Others";"Odisha";"BALASORE";"DISTRICT COLLECTOR BALESHWAR_IDA";"Baleshwar";"Baleshwar (M) - Ward No.24";"";"";"2024-02-05";"26000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Pratap Chandra Sarangi";"NA - Lighting of public spaces";"Normal/Others";"Odisha";"BALASORE";"DISTRICT COLLECTOR BALESHWAR_IDA";"Baleshwar";"Baleshwar (M) - Ward No.14";"";"";"2024-02-05";"26000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Pratap Chandra Sarangi";"NA - Lighting of public spaces";"Normal/Others";"Odisha";"BALASORE";"DISTRICT COLLECTOR BALESHWAR_IDA";"Baleshwar";"Baleshwar (M) - Ward No.21";"";"";"2024-02-05";"26000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Pratap Chandra Sarangi";"NA - Lighting of public spaces";"Normal/Others";"Odisha";"BALASORE";"DISTRICT COLLECTOR BALESHWAR_IDA";"Baleshwar";"Baleshwar (M) - Ward No.20";"";"";"2024-02-05";"26000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Pratap Chandra Sarangi";"NA - Lighting of public spaces";"Normal/Others";"Odisha";"BALASORE";"DISTRICT COLLECTOR BALESHWAR_IDA";"Baleshwar";"Baleshwar (M) - Ward No.22";"";"";"2024-02-05";"26000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Pratap Chandra Sarangi";"NA - Lighting of public spaces";"Normal/Others";"Odisha";"BALASORE";"DISTRICT COLLECTOR BALESHWAR_IDA";"Baleshwar";"Baleshwar (M) - Ward No.18";"";"";"2024-02-05";"26000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Pratap Chandra Sarangi";"NA - Lighting of public spaces";"Normal/Others";"Odisha";"BALASORE";"DISTRICT COLLECTOR BALESHWAR_IDA";"Baleshwar";"Baleshwar (M) - Ward No.17";"";"";"2024-02-05";"26000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Pratap Chandra Sarangi";"NA - Lighting of public spaces";"Normal/Others";"Odisha";"BALASORE";"DISTRICT COLLECTOR BALESHWAR_IDA";"Baleshwar";"Baleshwar (M) - Ward No.16";"";"";"2024-02-05";"26000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Pratap Chandra Sarangi";"NA - Lighting of public spaces";"Normal/Others";"Odisha";"BALASORE";"DISTRICT COLLECTOR BALESHWAR_IDA";"Baleshwar";"Baleshwar (M) - Ward No.15";"";"";"2024-02-05";"26000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Shri LS Tejasvi Surya ";"NA - Installing tube-wells and borewells";"Normal/Others";"Karnataka";"BANGALORE SOUTH";"DEPUTY COMMISSIONER BANGALORE URBAN_IDA";"Bbmp";"183 - Chikkalsandra";"";"";"2024-02-04";"500000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Smt Sulata Deo";"NA - Purchase of hospital equipment";"Normal/Others";"Odisha";"Sitting Rajya Sabha";"DISTRICT COLLECTOR JAJPUR_IDA";"";"";"Bari - Ramachandrapur";"Balia";"2024-02-04";"500000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Smt Sulata Deo";"NA - Purchase of hospital equipment";"Normal/Others";"Odisha";"Sitting Rajya Sabha";"DISTRICT COLLECTOR JAJPUR_IDA";"";"";"Bari - Ramachandrapur";"Bari";"2024-02-04";"500000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Vishnu Dayal Ram";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Jharkhand";"PALAMU(SC)";"DEPUTY COMMISSIONER PALAMAU_IDA";"Medininagar (Daltonganj) Municipal Corporation";"Ward no 04";"";"";"2024-02-04";"300000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Vishnu Dayal Ram";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Jharkhand";"PALAMU(SC)";"DEPUTY COMMISSIONER PALAMAU_IDA";"Medininagar (Daltonganj) Municipal Corporation";"04";"";"";"2024-02-04";"300000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Nama Nageswara Rao";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Telangana";"KHAMMAM";"DISTRICT COLLECTOR KHAMMAM_IDA";"";"";"Madhira";"Nidanapuram";"2024-02-04";"500000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Smt Sulata Deo";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Odisha";"Sitting Rajya Sabha";"DISTRICT COLLECTOR KENDRAPARA_IDA";"";"";"Aali";"Ekmania";"2024-02-04";"100000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Sunil Kumar Singh";"NA - Construction of bus-sheds or bus-stops";"Normal/Others";"Jharkhand";"CHATRA";"DEPUTY COMMISSIONER CHATRA_IDA";"Chatra";"ALL";"";"";"2024-02-04";"10000000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Shri LS Tejasvi Surya ";"NA - Installing tube-wells and borewells";"Normal/Others";"Karnataka";"BANGALORE SOUTH";"DEPUTY COMMISSIONER BANGALORE URBAN_IDA";"Bbmp";"148 - Ejipura";"";"";"2024-02-04";"500000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Smt Sulata Deo";"NA - Purchase of hospital equipment";"Normal/Others";"Odisha";"Sitting Rajya Sabha";"DISTRICT COLLECTOR JAJPUR_IDA";"";"";"Bari - Ramachandrapur";"Bari";"2024-02-04";"500000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Pashupati Nath Singh";"NA - Construction of common work sheds/ common covered sitting area";"Normal/Others";"Jharkhand";"DHANBAD";"DEPUTY COMMISSIONER DHANBAD_IDA";"Dhanbad";"37";"";"";"2024-02-04";"350000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Pashupati Nath Singh";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Jharkhand";"DHANBAD";"DEPUTY COMMISSIONER DHANBAD_IDA";"";"";"Baliapur";"Baliapur (Ct)";"2024-02-04";"300000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Shri LS Tejasvi Surya ";"NA - Providing supply pipelines for drinking water";"Normal/Others";"Karnataka";"BANGALORE SOUTH";"DEPUTY COMMISSIONER BANGALORE URBAN_IDA";"Bbmp";"183 - Chikkalasandra";"";"";"2024-02-04";"500000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Pashupati Nath Singh";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Jharkhand";"DHANBAD";"DEPUTY COMMISSIONER DHANBAD_IDA";"Dhanbad";"43";"";"";"2024-02-04";"300000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Pashupati Nath Singh";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Jharkhand";"DHANBAD";"DEPUTY COMMISSIONER DHANBAD_IDA";"Dhanbad";"33";"";"";"2024-02-04";"500000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Dr Umesh G Jadhav ";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Karnataka";"GULBARGA(SC)";"DEPUTY COMMISSIONER GULBARGA_IDA";"";"";"Aland";"Kamalanagar";"2024-02-04";"500000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Shri LS Tejasvi Surya ";"NA - Providing supply pipelines for drinking water";"Normal/Others";"Karnataka";"BANGALORE SOUTH";"DEPUTY COMMISSIONER BANGALORE URBAN_IDA";"Bbmp";"183 - Chikkalasandra";"";"";"2024-02-04";"500000";"Action Pending";"Unsanctioned";"Lok Sabha"
